roads,record_kind,original_url,first_capture_timestamp,first_capture_date,last_capture_timestamp,capture_count,wayback_url,review_status
A93,project_update,https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-9,20240120022342,2024-01-20,20240120022342,1,https://web.archive.org/web/20240120022342/https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-9,candidate_url_filtered
A93,project_update,https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-11,20240120022348,2024-01-20,20240120022348,1,https://web.archive.org/web/20240120022348/https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-11,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-saalhaupt/downloads,20240120022350,2024-01-20,20240120022350,1,https://web.archive.org/web/20240120022350/https://www.autobahn.de/a93-saalhaupt/downloads,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-saalhaupt/verkehrseinschraenkungen-und-alternativen,20240120022351,2024-01-20,20240120022351,1,https://web.archive.org/web/20240120022351/https://www.autobahn.de/a93-saalhaupt/verkehrseinschraenkungen-und-alternativen,candidate_url_filtered
A93,project_update,https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-6,20240120022352,2024-01-20,20240120022352,1,https://web.archive.org/web/20240120022352/https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-6,candidate_url_filtered
A93,project_update,https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-10,20240120022353,2024-01-20,20240120022353,1,https://web.archive.org/web/20240120022353/https://www.autobahn.de/die-autobahn/aktuelles/detail/a93-dreieck-saalhaupt-as-regensburg-sued-10,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-baustellenverkehrsfuehrung-zwischen-dem-autobahndreieck-hochfranken-und-der-anschlussstelle-regnitzlosau-einschliesslich-zeitweiser-spangensperrung,20240220220512,2024-02-20,20240220220512,1,https://web.archive.org/web/20240220220512/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-baustellenverkehrsfuehrung-zwischen-dem-autobahndreieck-hochfranken-und-der-anschlussstelle-regnitzlosau-einschliesslich-zeitweiser-spangensperrung,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-8,20240221025433,2024-02-21,20240221025433,1,https://web.archive.org/web/20240221025433/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-8,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued,20240221122338,2024-02-21,20240221122338,1,https://web.archive.org/web/20240221122338/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-tunnel-pfaffenstein-1,20240221182706,2024-02-21,20240221182706,1,https://web.archive.org/web/20240221182706/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-tunnel-pfaffenstein-1,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-9,20240221183751,2024-02-21,20240221183751,1,https://web.archive.org/web/20240221183751/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-9,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg,20240222022402,2024-02-22,20240222022402,1,https://web.archive.org/web/20240222022402/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-11,20240222073320,2024-02-22,20240222073320,1,https://web.archive.org/web/20240222073320/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-11,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-baubeginn-fuer-die-erneuerung-der-asphaltdeckschicht-zwischen-den-anschlussstellen-weiden-frauenricht-und-weiden-sued,20240222082242,2024-02-22,20240222082242,1,https://web.archive.org/web/20240222082242/https://www.autobahn.de/a93-baubeginn-fuer-die-erneuerung-der-asphaltdeckschicht-zwischen-den-anschlussstellen-weiden-frauenricht-und-weiden-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-schwandorf-mitte-in-fahrtrichtung-weiden,20240222175402,2024-02-22,20240222175402,1,https://web.archive.org/web/20240222175402/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-schwandorf-mitte-in-fahrtrichtung-weiden,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwarzenfeld-und-schwandorf-sued-in-fahrtrichtung-weiden,20240222185652,2024-02-22,20240222185652,1,https://web.archive.org/web/20240222185652/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwarzenfeld-und-schwandorf-sued-in-fahrtrichtung-weiden,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-der-anschlussstelle-marktredwitz-sued-und-der-anschlussstelle-mitterteich-nord,20240222202432,2024-02-22,20240222202432,1,https://web.archive.org/web/20240222202432/https://www.autobahn.de/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-der-anschlussstelle-marktredwitz-sued-und-der-anschlussstelle-mitterteich-nord,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwarzenfeld-und-schwandorf-sued-in-fahrtrichtung-weiden,20240222204454,2024-02-22,20240222204454,1,https://web.archive.org/web/20240222204454/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwarzenfeld-und-schwandorf-sued-in-fahrtrichtung-weiden,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-3,20240222215533,2024-02-22,20240222215533,1,https://web.archive.org/web/20240222215533/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-3,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-6,20240223001053,2024-02-23,20240223001053,1,https://web.archive.org/web/20240223001053/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-6,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-2,20240223002119,2024-02-23,20240223002119,1,https://web.archive.org/web/20240223002119/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-2,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg,20240223012754,2024-02-23,20240223012754,1,https://web.archive.org/web/20240223012754/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-baustellenverkehrsfuehrung-zwischen-dem-autobahndreieck-hochfranken-und-der-anschlussstelle-regnitzlosau-einschliesslich-zeitweiser-spangensperrung,20240224055715,2024-02-24,20240224055715,1,https://web.archive.org/web/20240224055715/https://www.autobahn.de/a93-baustellenverkehrsfuehrung-zwischen-dem-autobahndreieck-hochfranken-und-der-anschlussstelle-regnitzlosau-einschliesslich-zeitweiser-spangensperrung,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-6,20240224183446,2024-02-24,20240224183446,1,https://web.archive.org/web/20240224183446/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-6,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-3,20240224192544,2024-02-24,20240224192544,1,https://web.archive.org/web/20240224192544/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-3,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt,20240224202110,2024-02-24,20240224202110,1,https://web.archive.org/web/20240224202110/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-7,20240224224808,2024-02-24,20240224224808,1,https://web.archive.org/web/20240224224808/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-7,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-2,20240225015557,2024-02-25,20240225015557,1,https://web.archive.org/web/20240225015557/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-2,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-8,20240225220058,2024-02-25,20240225220058,1,https://web.archive.org/web/20240225220058/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-8,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-9,20240226005939,2024-02-26,20240226005939,1,https://web.archive.org/web/20240226005939/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-9,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-5,20240226015433,2024-02-26,20240226015433,1,https://web.archive.org/web/20240226015433/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-5,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-4,20240226051202,2024-02-26,20240226051202,1,https://web.archive.org/web/20240226051202/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-4,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-saalhaupt,20240226111506,2024-02-26,20240226111506,1,https://web.archive.org/web/20240226111506/https://www.autobahn.de/a93-saalhaupt,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-10,20240226172506,2024-02-26,20240226172506,1,https://web.archive.org/web/20240226172506/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-10,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-beginn-des-ersatzneubaus-der-eichelbachbruecke,20240227023207,2024-02-27,20240227023207,1,https://web.archive.org/web/20240227023207/https://www.autobahn.de/a93-beginn-des-ersatzneubaus-der-eichelbachbruecke,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-1,20240227074131,2024-02-27,20240227074131,1,https://web.archive.org/web/20240227074131/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-1,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-dem-autobahndreieck-hochfranken-und-der-anschlussstelle-regnitzlosau,20240227080635,2024-02-27,20240227080635,1,https://web.archive.org/web/20240227080635/https://www.autobahn.de/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-dem-autobahndreieck-hochfranken-und-der-anschlussstelle-regnitzlosau,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-der-anschlussstelle-marktredwitz-sued-und-der-anschlussstelle-mitterteich-nord,20240227093249,2024-02-27,20240227093249,1,https://web.archive.org/web/20240227093249/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-der-anschlussstelle-marktredwitz-sued-und-der-anschlussstelle-mitterteich-nord,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-weiden,20240227162810,2024-02-27,20240227162810,1,https://web.archive.org/web/20240227162810/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-weiden,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93/a6-teilsperrungen-des-autobahnkreuzes-oberpfaelzer-wald-aufgrund-von-fahrbahninstandsetzungsarbeiten,20240227180920,2024-02-27,20240227180920,1,https://web.archive.org/web/20240227180920/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93/a6-teilsperrungen-des-autobahnkreuzes-oberpfaelzer-wald-aufgrund-von-fahrbahninstandsetzungsarbeiten,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt,20240227181034,2024-02-27,20240227181034,1,https://web.archive.org/web/20240227181034/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-3,20240227192944,2024-02-27,20240227192944,1,https://web.archive.org/web/20240227192944/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-3,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-schwandorf-mitte-in-fahrtrichtung-weiden,20240228061924,2024-02-28,20240228061924,1,https://web.archive.org/web/20240228061924/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-schwandorf-mitte-in-fahrtrichtung-weiden,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-7,20240228094154,2024-02-28,20240228094154,1,https://web.archive.org/web/20240228094154/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-7,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-6,20240228151229,2024-02-28,20240228151229,1,https://web.archive.org/web/20240228151229/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-6,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-4,20240228190727,2024-02-28,20240228190727,1,https://web.archive.org/web/20240228190727/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-4,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-2,20240228203004,2024-02-28,20240228203004,1,https://web.archive.org/web/20240228203004/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-2,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,20240228221419,2024-02-28,20240228221419,1,https://web.archive.org/web/20240228221419/https://www.autobahn.de/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-5,20240229045230,2024-02-29,20240229045230,1,https://web.archive.org/web/20240229045230/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-5,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93/a6-teilsperrungen-des-autobahnkreuzes-oberpfaelzer-wald-aufgrund-von-fahrbahninstandsetzungsarbeiten,20240229061822,2024-02-29,20240229061822,1,https://web.archive.org/web/20240229061822/https://www.autobahn.de/a93/a6-teilsperrungen-des-autobahnkreuzes-oberpfaelzer-wald-aufgrund-von-fahrbahninstandsetzungsarbeiten,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-2,20240229125133,2024-02-29,20240229125133,1,https://web.archive.org/web/20240229125133/https://www.autobahn.de/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-2,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-endspurt-fuer-die-fahrbahnerneuerung-und-bauwerksinstandsetzung-auf-der-a93-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,20240229205300,2024-02-29,20240229205300,1,https://web.archive.org/web/20240229205300/https://www.autobahn.de/a93-endspurt-fuer-die-fahrbahnerneuerung-und-bauwerksinstandsetzung-auf-der-a93-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-endspurt-fuer-die-fahrbahnerneuerung-und-bauwerksinstandsetzung-auf-der-a93-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,20240229211904,2024-02-29,20240229211904,1,https://web.archive.org/web/20240229211904/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-endspurt-fuer-die-fahrbahnerneuerung-und-bauwerksinstandsetzung-auf-der-a93-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-3,20240229222056,2024-02-29,20240229222056,1,https://web.archive.org/web/20240229222056/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-3,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-3,20240301112408,2024-03-01,20240301112408,1,https://web.archive.org/web/20240301112408/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-3,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-2,20240301120914,2024-03-01,20240301120914,1,https://web.archive.org/web/20240301120914/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-2,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,20240301134255,2024-03-01,20240301134255,1,https://web.archive.org/web/20240301134255/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-baubeginn-fuer-die-fahrbahnerneuerung-und-brueckeninstandsetzung-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-4,20240301141149,2024-03-01,20240301141149,1,https://web.archive.org/web/20240301141149/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-4,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-5,20240302210719,2024-03-02,20240302210719,1,https://web.archive.org/web/20240302210719/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-5,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/nordbayern/verkehrsmeldungen/detail/a93-endspurt-fuer-die-fahrbahnerneuerung-und-bauwerksinstandsetzung-auf-der-a93-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,20240302233506,2024-03-02,20240302233506,1,https://web.archive.org/web/20240302233506/https://www.autobahn.de/nordbayern/verkehrsmeldungen/detail/a93-endspurt-fuer-die-fahrbahnerneuerung-und-bauwerksinstandsetzung-auf-der-a93-zwischen-den-anschlussstellen-weiden-nord-und-weiden-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/suedbayern/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-11,20240303002318,2024-03-03,20240303002318,1,https://web.archive.org/web/20240303002318/https://www.autobahn.de/suedbayern/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-11,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-1,20240304004204,2024-03-04,20240304004204,1,https://web.archive.org/web/20240304004204/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-1,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued,20240304015824,2024-03-04,20240304015824,1,https://web.archive.org/web/20240304015824/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-tunnel-pfaffenstein-1,20240304060935,2024-03-04,20240304060935,1,https://web.archive.org/web/20240304060935/https://www.autobahn.de/a93-tunnel-pfaffenstein-1,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-6,20240304091419,2024-03-04,20240304091419,1,https://web.archive.org/web/20240304091419/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-6,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-vollsperrung-der-anschlussstelle-hof-ost-sowie-der-b173-aufgrund-von-sanierungsarbeiten,20240304123938,2024-03-04,20240304123938,1,https://web.archive.org/web/20240304123938/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-vollsperrung-der-anschlussstelle-hof-ost-sowie-der-b173-aufgrund-von-sanierungsarbeiten,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-grundhafte-fahrbahnerneuerung-an-der-anschlussstelle-regensburg-sued-bis-dreieck-saalhaupt,20240304144953,2024-03-04,20240304144953,1,https://web.archive.org/web/20240304144953/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-grundhafte-fahrbahnerneuerung-an-der-anschlussstelle-regensburg-sued-bis-dreieck-saalhaupt,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-5,20240304172155,2024-03-04,20240304172155,1,https://web.archive.org/web/20240304172155/https://www.autobahn.de/a93-as-regensburg-sued-ad-saalhaupt-5,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-10,20240304234623,2024-03-04,20240304234623,1,https://web.archive.org/web/20240304234623/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-10,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-1,20240305015656,2024-03-05,20240305015656,1,https://web.archive.org/web/20240305015656/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-as-regensburg-sued-ad-saalhaupt-1,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-3,20240305021035,2024-03-05,20240305021035,1,https://web.archive.org/web/20240305021035/https://www.autobahn.de/a93-dreieck-saalhaupt-as-regensburg-sued-3,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-2,20240305021238,2024-03-05,20240305021238,1,https://web.archive.org/web/20240305021238/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-regensburg-2,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-weiden,20240305080333,2024-03-05,20240305080333,1,https://web.archive.org/web/20240305080333/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-deckenerneuerung-zwischen-den-anschlussstellen-schwandorf-sued-und-teublitz-in-fahrtrichtung-weiden,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-7,20240305133205,2024-03-05,20240305133205,1,https://web.archive.org/web/20240305133205/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-dreieck-saalhaupt-as-regensburg-sued-7,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/a93-vollsperrung-der-anschlussstelle-hof-ost-sowie-der-b173-aufgrund-von-sanierungsarbeiten,20240305140959,2024-03-05,20240305140959,1,https://web.archive.org/web/20240305140959/https://www.autobahn.de/a93-vollsperrung-der-anschlussstelle-hof-ost-sowie-der-b173-aufgrund-von-sanierungsarbeiten,candidate_url_filtered
A93,construction_notice,https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-tunnel-pfaffenstein-2,20240413015013,2024-04-13,20240413015013,1,https://web.archive.org/web/20240413015013/https://www.autobahn.de/die-autobahn/verkehrsmeldungen/detail/a93-tunnel-pfaffenstein-2,candidate_url_filtered
