iter	Passed	Remaining
1665	127058	25472
1666	127124	25394
1667	127208	25319
1668	127289	25244
1669	127360	25166
1670	127439	25091
1671	127512	25014
1672	127583	24937
1673	127662	24861
1674	127717	24780
1675	127779	24701
1676	127861	24626
1677	127961	24555
1678	128039	24479
1679	128120	24403
1680	128207	24329
1681	128280	24252
1682	128336	24172
1683	128405	24095
1684	128472	24017
1685	128549	23941
1686	128612	23862
1687	128674	23783
1688	128751	23707
1689	128827	23631
1690	128914	23556
1691	128981	23478
1692	129069	23404
1693	129131	23326
1694	129189	23246
1695	129263	23169
1696	129342	23094
1697	129418	23017
1698	129487	22940
1699	129562	22863
1700	129646	22789
1701	129722	22712
1702	129798	22636
1703	129867	22559
1704	129932	22480
1705	129991	22401
1706	130060	22324
1707	130136	22248
1708	130208	22171
1709	130283	22094
1710	130359	22018
1711	130423	21940
1712	130504	21865
1713	130561	21785
1714	130639	21709
1715	130704	21631
1716	130770	21553
1717	130844	21477
1718	130904	21398
1719	130971	21320
1720	131054	21245
1721	131134	21170
1722	131213	21094
1723	131289	21018
1724	131363	20942
1725	131427	20863
1726	131507	20788
1727	131586	20712
1728	131659	20635
1729	131732	20559
1730	131795	20481
1731	131856	20402
1732	131930	20326
1733	132002	20249
1734	132070	20172
1735	132146	20096
1736	132223	20019
1737	132280	19941
1738	132361	19865
1739	132440	19789
1740	132507	19712
1741	132586	19636
1742	132668	19561
1743	132747	19485
1744	132809	19407
1745	132865	19328
1746	132936	19251
1747	133022	19177
1748	133092	19100
1749	133188	19026
1750	133271	18951
1751	133328	18873
1752	133400	18796
1753	133474	18719
1754	133558	18644
1755	133627	18567
1756	133710	18492
1757	133775	18415
1758	133854	18339
1759	133931	18263
1760	134000	18186
1761	134065	18108
1762	134132	18031
1763	134213	17955
1764	134270	17877
1765	134340	17800
1766	134418	17724
1767	134478	17646
1768	134555	17570
1769	134627	17493
1770	134684	17415
1771	134758	17339
1772	134830	17262
1773	134885	17183
1774	134968	17108
1775	135042	17032
1776	135108	16955
1777	135173	16877
1778	135252	16801
1779	135318	16724
1780	135397	16649
1781	135480	16573
1782	135548	16496
1783	135616	16419
1784	135691	16343
1785	135762	16267
1786	135822	16189
1787	135881	16111
1788	135953	16034
1789	136029	15958
1790	136105	15882
1791	136196	15808
1792	136258	15730
1793	136353	15657
1794	136422	15580
1795	136506	15505
1796	136583	15429
1797	136665	15353
1798	136759	15280
1799	136827	15203
1800	136906	15127
1801	136969	15049
1802	137046	14974
1803	137128	14898
1804	137203	14822
1805	137261	14744
1806	137353	14670
1807	137427	14594
1808	137492	14516
1809	137566	14440
1810	137630	14363
1811	137697	14286
1812	137773	14210
1813	137855	14135
1814	137921	14058
1815	138008	13983
1816	138069	13905
1817	138135	13828
1818	138192	13750
1819	138271	13675
1820	138336	13598
1821	138417	13522
1822	138487	13446
1823	138567	13370
1824	138641	13294
1825	138724	13219
1826	138787	13141
1827	138860	13065
1828	138933	12989
1829	139010	12913
1830	139081	12837
1831	139151	12760
1832	139230	12684
1833	139291	12607
1834	139367	12531
1835	139440	12455
1836	139515	12379
1837	139598	12304
1838	139670	12227
1839	139731	12150
1840	139810	12074
1841	139907	12000
1842	140024	11928
1843	140105	11852
1844	140180	11776
1845	140258	11700
1846	140330	11624
1847	140392	11547
1848	140454	11470
1849	140533	11394
1850	140587	11316
1851	140636	11238
1852	140717	11163
1853	140781	11086
1854	140849	11009
1855	140916	10933
1856	140988	10856
1857	141061	10780
1858	141141	10705
1859	141199	10627
1860	141272	10551
1861	141351	10476
1862	141436	10400
1863	141523	10325
1864	141589	10249
1865	141671	10173
1866	141736	10096
1867	141804	10020
1868	141873	9944
1869	141952	9868
1870	142019	9791
1871	142097	9716
1872	142155	9638
1873	142218	9562
1874	142282	9485
1875	142369	9410
1876	142436	9333
1877	142499	9257
1878	142555	9180
1879	142631	9104
1880	142714	9028
1881	142788	8952
1882	142850	8875
1883	142923	8799
1884	142999	8724
1885	143068	8647
1886	143128	8570
1887	143210	8495
1888	143273	8418
1889	143336	8342
1890	143413	8266
1891	143482	8190
1892	143560	8114
1893	143637	8038
1894	143707	7962
1895	143781	7886
1896	143848	7810
1897	143918	7734
1898	144001	7658
1899	144076	7582
1900	144148	7506
1901	144222	7431
1902	144286	7354
1903	144351	7278
1904	144411	7201
1905	144482	7125
1906	144545	7049
1907	144616	6973
1908	144689	6897
1909	144763	6821
1910	144845	6745
1911	144921	6670
1912	144994	6594
1913	145056	6517
1914	145117	6441
1915	145175	6364
1916	145235	6288
1917	145313	6212
1918	145395	6137
1919	145467	6061
1920	145543	5985
1921	145613	5909
1922	145714	5834
1923	145785	5758
1924	145844	5682
1925	145903	5605
1926	145980	5530
1927	146034	5453
1928	146097	5377
1929	146172	5301
1930	146256	5226
1931	146324	5150
1932	146404	5074
1933	146471	4998
1934	146529	4922
1935	146585	4845
1936	146661	4770
1937	146729	4694
1938	146787	4617
1939	146858	4542
1940	146949	4466
1941	147024	4391
1942	147116	4315
1943	147184	4239
1944	147245	4163
1945	147313	4087
1946	147385	4012
1947	147464	3936
1948	147547	3860
1949	147624	3785
1950	147688	3709
1951	147766	3633
1952	147831	3557
1953	147913	3482
1954	147984	3406
1955	148047	3330
1956	148106	3254
1957	148192	3178
1958	148310	3104
1959	148372	3028
1960	148443	2952
1961	148514	2876
1962	148571	2800
1963	148649	2724
1964	148716	2648
1965	148794	2573
1966	148871	2497
1967	148937	2421
1968	149016	2346
1969	149092	2270
1970	149162	2194
1971	149239	2119
1972	149307	2043
1973	149397	1967
1974	149470	1892
1975	149542	1816
1976	149616	1740
1977	149679	1664
1978	149749	1589
1979	149827	1513
1980	149930	1437
1981	149991	1362
1982	150072	1286
1983	150136	1210
1984	150208	1135
1985	150277	1059
1986	150337	983
1987	150396	907
1988	150458	832
1989	150528	756
1990	150601	680
1991	150678	605
1992	150750	529
1993	150819	453
1994	150894	378
1995	150955	302
1996	151007	226
1997	151064	151
1998	151144	75
1999	151202	0
