record_id,country_code,scope_kind,scope_code,scope_name
51c3f837-2909-48b8-a81a-4aa8c61a03f7,AT,subdivision,AT-NÖ,Lower Austria
51c3f837-2909-48b8-a81a-4aa8c61a03f7,AT,subdivision,AT-WI,Vienna
51f1d3f5-d40d-44a9-bd01-e31088aa490a,DE,subdivision,DE-SN,Saxony
521ef66a-4069-4f99-bb21-ae90e505e95c,RO,national,RO,Romania
52224920-b9a1-45cc-a38f-f0a021b984a3,RO,national,RO,Romania
522917f6-c694-4729-b839-ebc6bb22a8da,CH,subdivision,CH-JU,Jura
52b49760-cbb4-4e2d-a55b-46b07d91db68,BE,national,BE,Belgium
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-BB,Bucheggberg
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-DE,Dorneck
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-GA,Gäu
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-GG,Gösgen
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-LB,Lebern
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-OL,Olten
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-SO,Solothurn
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-BT,Balsthal
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-HB,Holderbank (SO)
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-HW,Herbetswil
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-LD,Laupersdorf
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-MD,Matzendorf
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-MR,Mümliswil-Ramiswil
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TH-WG,Welschenrohr-Gänsbrunnen
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-TS,Thierstein
52beb188-975d-4d79-a7f5-628e3ffd72fe,CH,subdivision,CH-SO-WA,Wasseramt
5301b9e6-d3e3-400d-912a-e3922e50fc34,AT,national,AT,Austria
531c5aac-8a8a-4626-ab1a-a621c2c1d4c7,CH,subdivision,CH-TI,Ticino
534115e7-c91b-48b3-9e27-f28c3333da88,HU,national,HU,Hungary
53552b5a-838d-4f69-bb9c-c2e7671112b1,PL,national,PL,Poland
535eac22-02c1-4cc6-9c61-4a355144e63a,RO,national,RO,Romania
5365287d-7cd0-47e7-9476-7bcd2dd43052,CH,subdivision,CH-SG,St. Gallen
53714e03-8866-4225-b10d-341647fbf3e5,NL,national,NL,Netherlands
53730cd1-38d0-4926-b647-02bb3d14a831,CH,subdivision,CH-AG,Aargau
53748e1d-7d6c-4ac8-a133-4534de15a8f9,DE,subdivision,DE-ST,Saxony-Anhalt
538c97bc-87e2-4e16-96c3-665fcee47b3a,DE,subdivision,DE-NI,Lower Saxony
539a9088-16f5-4e41-b6b1-56030cf542c1,AT,national,AT,Austria
53f90c97-52bb-4aa1-ad99-c6d12157c0d0,CH,subdivision,CH-ZG,Zug
54323103-a61c-4bec-a8a0-5fc2dce02bf9,BE,national,BE,Belgium
544375a2-9ece-4a6e-a607-6521761f1c47,BG,national,BG,Bulgaria
54724cdc-13ac-4164-8103-34c2c2ccb5cc,DE,subdivision,DE-SN,Saxony
54ad5fbe-b781-4992-b120-349a55ac183a,NL,group,NL-MI,Central Region
54ad5fbe-b781-4992-b120-349a55ac183a,NL,group,NL-NO,North Region
54ad5fbe-b781-4992-b120-349a55ac183a,NL,group,NL-ZU,South Region
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR,Drenthe
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-AH,Aa en Hunze
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-AS,Assen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-BO,Borger-Odoorn
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-CO,Coevorden
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-DW,De Wolden
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-EM,Emmen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-HO,Hoogeveen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-MD,Midden-Drenthe
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-ME,Meppel
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-NO,Noordenveld
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-TY,Tynaarlo
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-DR-WE,Westerveld
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FL,Flevoland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FL-AL,Almere
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FL-DR,Dronten
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FL-LE,Lelystad
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FL-NO,Noordoostpolder
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FL-UR,Urk
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR,Friesland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-AC,Achtkarspelen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-AM,Ameland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-DA,Dantumadeel
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-DF,De Friese Meren
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-HA,Harlingen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-HE,Heerenveen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-LW,Leeuwarden
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-NF,Noardeast-Fryslân
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-OO,Ooststellingwerf
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-OP,Opsterland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-SC,Schiermonnikoog
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-SF,Súdwest-Fryslân
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-SM,Smallingerland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-TE,Terschelling
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-TI,Tietjerksteradeel
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-VL,Vlieland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-WA,Waadhoeke
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-FR-WE,Weststellingwerf
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GE,Gelderland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GE-HT,Hattem
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR,Groningen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-EE,Eemsdelta
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-GR,Groningen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-HH,Het Hogeland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-MG,Midden-Groningen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-OL,Oldambt
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-PE,Pekela
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-ST,Stadskanaal
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-VE,Veendam
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-WK,Westerkwartier
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-GR-WV,Westerwolde
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH,North Holland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-AA,Aalsmeer
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-AD,Amsterdam
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-AV,Amstelveen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-BC,Blaricum
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-BG,Bergen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-BL,Bloemendaal
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-BV,Beverwijk
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-CA,Castricum
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-DH,Den Helder
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-DI,Diemen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-DR,Drechterland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-DW,Dijk en Waard
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-EN,Enkhuizen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-EV,Edam-Volendam
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-GO,Gooise Meren
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HA,Haarlem
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HE,Heemskerk
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HI,Hilversum
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HK,Hollands Kroon
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HL,Heiloo
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HO,Hoorn
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HS,Haarlemmermeer
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HT,Heemstede
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-HU,Huizen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-KO,Koggenland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-LM,Landsmeer
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-LR,Laren
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-ME,Medemblik
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-OA,Ouder-Amstel
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-OO,Oostzaan
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-OP,Opmeer
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-PU,Purmerend
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-SB,Stede Broec
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-SN,Schagen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-TE,Texel
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-UG,Uitgeest
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-UH,Uithoorn
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-VL,Velsen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-WA,Waterland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-WI,Wijdemeren
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-WO,Wormerland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-ZD,Zandvoort
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-NH-ZS,Zaanstad
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV,Overijssel
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-AL,Almelo
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-BO,Borne
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-DA,Dalfsen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-DI,Dinkelland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-DV,Deventer
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-EN,Enschede
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-HD,Hardenberg
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-HK,Haaksbergen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-HL,Hellendoorn
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-HN,Hengelo
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-HT,Hof van Twente
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-KA,Kampen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-LO,Losser
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-OM,Ommen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-OT,Olst-Wijhe
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-OZ,Oldenzaal
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-RA,Raalte
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-RI,Rijssen-Holten
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-SH,Staphorst
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-SW,Steenwijkerland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-TU,Tubbergen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-TW,Twenterand
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-WI,Wierden
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-ZL,Zwolle
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-OV-ZW,Zwartewaterland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-UT,Utrecht
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-UT-DV,De Ronde Venen
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-UT-EE,Eemnes
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-ZH,South Holland
54ad5fbe-b781-4992-b120-349a55ac183a,NL,subdivision,NL-ZH-AK,Alkmaar
54bcf1e5-8fdb-4f6d-9a8e-5c8fd3afc8ab,DE,subdivision,DE-BW,Baden-Württemberg
54bcf1e5-8fdb-4f6d-9a8e-5c8fd3afc8ab,DE,subdivision,DE-BY,Bavaria
54bcf1e5-8fdb-4f6d-9a8e-5c8fd3afc8ab,DE,subdivision,DE-NW,North Rhine-Westphalia
54bcf1e5-8fdb-4f6d-9a8e-5c8fd3afc8ab,DE,subdivision,DE-RP,Rhineland-Palatinate
54bcf1e5-8fdb-4f6d-9a8e-5c8fd3afc8ab,DE,subdivision,DE-SL,Saarland
54ce9b56-55bf-4a92-9134-c111bcbd1abf,BE,national,BE,Belgium
5503d579-b0d5-4607-b526-9c1850bf2b8e,CH,subdivision,CH-OW-EN,Engelberg
551779d9-c334-467b-b2da-759e27b428ab,DE,group,DE-MV-ABS,General Schools
551779d9-c334-467b-b2da-759e27b428ab,DE,subdivision,DE-MV,Mecklenburg-Western Pomerania
5520598e-8350-4c5d-890a-6529dbd87ed9,SI,national,SI,Slovenia
55397222-5285-44e4-b6d5-cc4839db5039,CH,subdivision,CH-AI-OB,Oberegg
5543e812-5959-4533-b493-138952caceee,DE,subdivision,DE-BB,Brandenburg
554709ce-051a-41b8-9d5c-ad8efb80d2dc,PL,national,PL,Poland
554f154c-9459-40e1-b5fa-eca7ec618361,HU,national,HU,Hungary
5556d22c-dd18-4406-8bed-6c0b29df9521,HU,national,HU,Hungary
555eaa64-b8f6-44ce-850b-6af0d75555e9,DE,national,DE,Germany
55929bc5-ea39-4fe5-a861-0c79db5d3df4,CH,subdivision,CH-BS,Basel-Stadt
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-JC-PT,Prachatice
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-JC-ST,Strakonice
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-JC-TA,Tábor
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-KR-JC,Jičín
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-KR-RK,Rychnov nad Kněžnou
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-MO-OP,Opava
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-OL-JE,Jeseník
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-OL-OC,Olomouc
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-OL-SU,Šumperk
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-ST-MB,Mladá Boleslav
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-ST-PB,Příbram
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-US-CV,Chomutov
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-US-MO,Most
55c95567-b94a-4f54-88fc-9611ec8ead90,CZ,subdivision,CZ-US-UL,Ústí nad Labem
55dc8db7-386c-4b30-94a6-cbea96ad39d8,CH,subdivision,CH-GE,Geneva
565bb356-dcc4-414d-8338-e9ddbe9edd75,HR,national,HR,Croatia
5684ea6b-2e06-4225-8d7d-ccb5d00ef58e,CH,subdivision,CH-GE,Geneva
56b27cd5-381c-4864-8d3f-8eaec0609414,DE,subdivision,DE-ST,Saxony-Anhalt
56d36bde-6797-44b6-8ae5-bc88976a777d,AT,national,AT,Austria
57239e4f-4778-4fea-8cba-a512cec7566a,CH,subdivision,CH-SO-TH-AD,Aedermannsdorf
57239e4f-4778-4fea-8cba-a512cec7566a,CH,subdivision,CH-SZ-SZ-RT,Rothenthurm
57295d19-638a-45ec-9942-ac6c23fb3199,SK,national,SK,Slovakia
572f118a-d564-41bc-bec6-384f1f9a33b7,DE,group,DE-MV-ABS,General Schools
572f118a-d564-41bc-bec6-384f1f9a33b7,DE,subdivision,DE-MV,Mecklenburg-Western Pomerania
575ba1a4-89f3-4188-9b96-754ff37f6f87,HR,national,HR,Croatia
5773654b-86ef-458c-8ae1-1e59aba3123b,DE,subdivision,DE-BY,Bavaria
5773654b-86ef-458c-8ae1-1e59aba3123b,DE,subdivision,DE-SL,Saarland
5774e099-8873-4e9a-a744-19a2664f325d,DE,subdivision,DE-SH,Schleswig-Holstein
5778ed93-f03f-427b-a93c-2b1d45f52fff,BE,national,BE,Belgium
57b7cd72-58c7-4b18-908c-cee76725f417,BG,national,BG,Bulgaria
57deebcc-2a3d-4f92-9dfe-7884f09a903a,DE,subdivision,DE-TH,Thuringia
57e7dc7a-8fc9-4018-9a4a-7e3d66568705,CH,group,CH-ZH-BS,Vocational Schools
57e7dc7a-8fc9-4018-9a4a-7e3d66568705,CH,group,CH-ZH-MS,Secondary Schools
57e7dc7a-8fc9-4018-9a4a-7e3d66568705,CH,subdivision,CH-ZH,Zürich
57ee4510-be69-4dfa-b98a-f84de4ce1077,RO,national,RO,Romania
581aabbd-4b82-4415-b16b-f01902380333,IT,subdivision,IT-TR-BZ,South Tyrol
581aabbd-4b82-4415-b16b-f01902380333,IT,subdivision,IT-TR-TN,Trentino
58444a58-a76c-475c-ad5f-6d0f0714c2e4,CH,subdivision,CH-OW,Obwalden
586126f9-6f13-4352-ac7c-9dddb944a263,RS,national,RS,Serbia
58615a09-84c5-4e99-bdd5-bbd24c428a5a,BG,national,BG,Bulgaria
5863d12a-d940-4d7e-be14-3eef17168b44,IT,subdivision,IT-AB,Abruzzo
5863d12a-d940-4d7e-be14-3eef17168b44,IT,subdivision,IT-FV,Friuli Venezia Giulia
5863d12a-d940-4d7e-be14-3eef17168b44,IT,subdivision,IT-MO,Molise
5863d12a-d940-4d7e-be14-3eef17168b44,IT,subdivision,IT-PU,Apulia
5863d12a-d940-4d7e-be14-3eef17168b44,IT,subdivision,IT-SI,Sicily
5863d12a-d940-4d7e-be14-3eef17168b44,IT,subdivision,IT-UM,Umbria
5869baf6-07e4-46fe-910e-12406349a28b,RS,national,RS,Serbia
58710667-8d1d-4f3f-9673-80d37ab7e02a,CH,subdivision,CH-ZG,Zug
59225862-fc35-47d4-b735-df921626d760,DE,subdivision,DE-BE,Berlin
5928800f-de8d-4971-a743-6923e100dbb0,BG,national,BG,Bulgaria
5933bb73-2b06-49b8-89b2-12ff3bbc7ad7,IT,national,IT,Italy
594dc7c3-28dc-40a4-8661-ea6263286662,CH,subdivision,CH-SZ-SZ-MO,Morschach
59716211-2d74-4214-9bbb-ac1b967b85c0,CH,subdivision,CH-BS,Basel-Stadt
59758ad8-eb61-4599-bbc4-917b5c4bc2b5,AT,national,AT,Austria
597840a1-4906-44ba-945e-90c0ad2f2b96,IT,subdivision,IT-TR-BZ,South Tyrol
598eb4d8-e6c4-41a1-b9c6-b6fbc7caade2,CZ,subdivision,CZ-PR,Prague
599664ec-76f7-4a90-838e-c6c36662a299,HU,national,HU,Hungary
59bae2a8-0dd8-444e-9a7e-5cd359f8deb5,DE,subdivision,DE-HB,Bremen
59c608ae-6510-4acf-bbe5-e91ea7e704a6,HR,national,HR,Croatia
59d04946-cd55-4793-ac15-fc0c4708763c,CH,subdivision,CH-NW,Nidwalden
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-JC-CB,České Budějovice
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-JC-CK,Český Krumlov
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-KR-TU,Trutnov
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-MO-OV,Ostrava-City
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-OL-PV,Prostějov
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-PA-CR,Chrudim
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-PA-PU,Pardubice
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-PA-SY,Svitavy
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-PA-UO,Ústí nad Orlicí
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-PL-KT,Klatovy
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-PL-RO,Rokycany
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-ST-BE,Beroun
59ff3bc2-44ae-4ac2-b535-1a3aaba2698b,CZ,subdivision,CZ-ST-BN,Benešov
5a319ecc-af48-4ecb-b1ad-86925e7f70f7,CH,subdivision,CH-GE,Geneva
5a3966d7-1158-483a-b67f-6ff85eaf3683,SI,national,SI,Slovenia
5a45d372-2f76-44d1-b48b-3764d6106b7e,CH,subdivision,CH-AI-OB,Oberegg
5a5989e1-a0ec-424d-ae06-6b06ad17840c,DE,subdivision,DE-HH,Hamburg
5a7e82ab-ea1d-439f-bcb5-0fe8f5bfe8b6,NL,national,NL,Netherlands
5a8bece7-73ad-43fa-8060-14a59b2732d0,HR,national,HR,Croatia
5a968124-2732-4237-8df1-f5131ba9a150,CH,subdivision,CH-BL,Basel-Landschaft
5aabb084-0988-4c7f-b509-407c4de1396e,DE,group,DE-MV-BBS,Vocational Schools
5aabb084-0988-4c7f-b509-407c4de1396e,DE,subdivision,DE-MV,Mecklenburg-Western Pomerania
5abbbd2d-2db0-46b2-be54-7d09d0c0525e,SK,national,SK,Slovakia
5aeafbde-9497-40f7-a135-7bae321a033b,BE,national,BE,Belgium
5b10a2fb-3e48-43fd-95ea-160f0c30c7e9,HU,national,HU,Hungary
5b23d411-1242-46fc-bfc2-fea24ae7023c,DE,subdivision,DE-ST,Saxony-Anhalt
5b37f029-a437-4b89-9a63-17ae142c834c,SI,national,SI,Slovenia
5b3c2676-b05d-4284-9897-6d55a47fc270,AT,national,AT,Austria
5b4e322a-5456-4f38-83a5-47d9d137d985,DE,subdivision,DE-TH,Thuringia
5be4a8b9-2ad1-47a7-83da-63fc280bc2fd,DE,group,DE-MV-BBS,Vocational Schools
5be4a8b9-2ad1-47a7-83da-63fc280bc2fd,DE,subdivision,DE-MV,Mecklenburg-Western Pomerania
5bf95653-2feb-4b0e-b92f-b8ff4fc5259b,SK,national,SK,Slovakia
5c000dfd-ba7f-4966-ba88-1c9379ffd35e,CH,group,CH-GR-VS,Primary Schools
5c000dfd-ba7f-4966-ba88-1c9379ffd35e,CH,subdivision,CH-GR-MS,Moesa
5c72cce9-3058-4f4e-9bef-82cd4c1eca9e,DE,subdivision,DE-SH,Schleswig-Holstein
5c83dc63-4798-4765-bf1d-e85b76a4e301,BG,national,BG,Bulgaria
5c8962b6-1c6b-4f25-8a2f-c8355fe602f2,PL,national,PL,Poland
5ca9e988-dd0e-44ca-90b7-42e3c4ceb30e,DE,subdivision,DE-NI,Lower Saxony
5cc9f8cc-3b83-4587-afba-2ee71e44dadd,DE,subdivision,DE-HH,Hamburg
5d0fd369-1574-411f-a129-44e65e01d5eb,BG,national,BG,Bulgaria
5d15a0bb-8ca9-4c2c-9e78-6d13fa3bbaee,DE,subdivision,DE-BB,Brandenburg
5d51abac-15ad-4acf-aa15-62e04433a864,DE,subdivision,DE-BB,Brandenburg
5d5362dc-9b39-4536-aaf4-b56702bee2d8,SI,national,SI,Slovenia
5d639121-7279-40e2-a928-3b390f906cb6,DE,subdivision,DE-HE,Hesse
5d82d119-6ab6-4b01-b25a-190fc421bcfe,SK,national,SK,Slovakia
5d9cf524-1b79-461b-ad56-ee91e07f2563,CH,subdivision,CH-GL,Glarus
5dce4648-d6e6-400a-936e-b85edbf85622,DE,national,DE,Germany
